Time,Source,Destination,Protocol,Length,MSS,WIN,TTL,URG,ACK,PSH,RST,SYN,FIN,SQ,SQR,Who,At,Src Port,Dest Port,hostscan,osscan,portscan
11748,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11749,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11750,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11751,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11752,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11753,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11754,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11755,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11756,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11757,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11758,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11759,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11760,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11761,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11762,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11763,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11764,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11765,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11766,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11767,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11768,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11769,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11770,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11771,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11772,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11773,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11774,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11775,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11776,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11779,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11780,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11781,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11782,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11783,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11784,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11785,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11786,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11787,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11788,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11789,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11790,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11791,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11792,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11793,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11794,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11795,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11796,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11797,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11798,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11799,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11800,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11801,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11802,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11803,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11804,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11805,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11806,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11807,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11808,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11809,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11810,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11811,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11812,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11813,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11814,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11815,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11816,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11817,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11818,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11819,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11820,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11821,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11822,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11823,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11824,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11825,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11826,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11827,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11828,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11829,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11830,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11831,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11832,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11833,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11834,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11835,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11836,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11837,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11838,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11841,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11842,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11843,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11844,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11845,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11846,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11847,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11848,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11849,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11850,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11851,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11852,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11853,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11854,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11855,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11856,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11857,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11858,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11859,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11860,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11861,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11862,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11863,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11864,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11865,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11866,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11867,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11868,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11869,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11870,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11871,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11872,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11873,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11874,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11875,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11876,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11877,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11878,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11879,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11880,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11881,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11882,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11883,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11884,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11885,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11886,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11887,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11888,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11889,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11890,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11891,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11892,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11893,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11894,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11897,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11898,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11899,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11900,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11901,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11902,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11903,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11904,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11905,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11906,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11907,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11908,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11909,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11910,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11911,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11912,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11913,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11914,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11915,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11916,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11917,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11918,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11919,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11920,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11921,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11922,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11923,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11924,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11925,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11926,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11927,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11928,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11929,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11930,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11931,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11932,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11933,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11934,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11935,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11936,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11937,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11938,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11939,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11940,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11941,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11942,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11943,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11944,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11945,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11946,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11947,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11948,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11949,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11950,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11951,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11952,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11953,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11954,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11955,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11956,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11957,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11958,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11959,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11960,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11961,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11962,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11963,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11964,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11965,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11968,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11969,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11970,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11971,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11972,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11973,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11974,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11975,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11976,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11977,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11978,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11979,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11980,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11981,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11982,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11983,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11984,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11985,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11986,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11987,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11988,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11989,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11990,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11991,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11992,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11993,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11994,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11995,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11998,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12019,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12020,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12021,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12022,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12023,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12024,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12025,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12026,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12027,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12028,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12029,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12030,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12033,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12034,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12035,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12036,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12037,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12038,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12039,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12040,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12041,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12042,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12043,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12044,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12045,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12046,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12047,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12048,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12049,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12052,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12053,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12054,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12055,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12056,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12057,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12058,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12059,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12060,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12061,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12064,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12065,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12066,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12067,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12068,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12069,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12070,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12071,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12072,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12073,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12074,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12075,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12076,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12077,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12078,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
